#elbokeron,killash_20,Andorra? tu tambien Andrws?
#elbokeron,nicogamer19_,andorrano?
#elbokeron,pablolm_,Andres se va a Andorra ULTIMA HORA
#rosdri_twitch,neifter,rubius: me voy a andorra porque ay estan mis amigos. Los amigos del rubius xd: BILLETES XD
#menostrece,dimoniet_,que pongan la norma de que no se puede raidear las casas de los andorranos y ya está, se termina todo el problema xD
#rosdri_twitch,superanikila,@rosdri_twitch me dijo que si sabía q otro youtuber se había ido a Andorra y q es una vergüenza y q solo lo hacen por dinero
#rosdri_twitch,marcopolotnf,rosdri q opinas del tema de Andorra? mojate un poco
#rosdri_twitch,superanikila,@rosdri_twitch me dijo que si sabía q otro youtuber se había ido a Andorra y q es una vergüenza y q solo lo hacen por dinero
#rosdri_twitch,superanikila,@rosdri_twitch me dijo que si sabía q otro youtuber se había ido a Andorra y q es una vergüenza y q solo lo hacen por dinero
#gllobet25,noelia1098,saludos desde andorra
#borja_zazo,manuulopezz,Grande!! Merecidoooo, para el piso en Andorra, seguimos sumando
#g4g_revenant,i_uri,Hostias, que paso ayer con los lloros andorranos?¿ Os dijeron algo?
#spursito,javiiburillo,andorra tu
#milan926_,elnavarro_yt,viste que se estan illendoa a Andorra muchos youtubers??? LUL LUL
#spursito,alrrodelu,andorra
#g4g_revenant,manu_1794,Matar andorranos es nuestra misión Kappa
#spursito,paunogue8,andorra
#spursito,unamam_adita,Andorrano catalán
#milan926_,elnavarro_yt,viste que se van todos los youtubers a Andorra? xdd LUL LUL
#scythe,raazeexx,scy eras tu al q he visto yendo a andorra esta madrugada?
#muitols,kreizy32ms,ANDORRA
#muitols,gaby_24,no te vayas a andorra joder
#muitols,rodrich31,road to andorra HU HUM
#muitols,delashizi,Vaaaamo a andorra @MUITOls
#muitols,dano2000,puede se pa que te vayas para andorra
#g4g_revenant,juanca_o,vas a ser elmillor de andorra xddd
#pituherranz,aesedewk,que tiene andorra de lindo ademas de evadir impuestos?
#pituherranz,jesusarroyo11,pues apex vive en andorra
#bydiegox10,camilomendezroman_wtf,@juanserk_oz Aver es el grupo de la muerte puede pasar hasta Andorra en ese grupo :vvv
#rubentoncess,mgc89,Ruben para cuando te vas a Andorra
#muitols,makfumao,grande blackelandorrano
#rubentoncess,pitrosio_03,Andorra < España < ANDALUCIA
#muitols,rodrich31,Cuando llegas a Andorra sin flashes es lo que pasa te caza la prensa Kappa
#arsiilex,uganda_parvata,ya no vivirÁn cerca de los andorrano?
#spursito,josemi05c,eres de andorra y tributas en españa, eres mas patriota que santiago abascal
#g4g_revenant,estebank22,rich y farfa plantando pelea con andorra fue epico
#g4g_revenant,alexgrauroca,los andorranos del.desierto
#g4g_revenant,dragdor,andorra tambien quiere tu cabeza chavalllllllllllll jajaajjajajajajajaa
